frame_idx,track_id,class_id,status,center_x,center_y,box_x1,box_y1,box_x2,box_y2,lost_frames
43,2,2,detected,1009.9059017902521,182.19445536313427,990.929443359375,147.84214782714844,1028.928466796875,216.618896484375,0
43,3,0,detected,464.25831764573365,183.70541481826004,445.8448181152344,171.78929138183594,483.65509033203125,196.30189514160156,0
43,5,1,detected,1135.7762108067063,213.81748817042055,1095.3792724609375,125.68631744384766,1174.534423828125,301.5719909667969,0
43,6,1,detected,471.6021019527943,223.5276165699018,448.2205810546875,166.5133514404297,497.6518859863281,277.1744079589844,0
43,8,1,detected,495.4107227821266,221.37850779179226,475.21417236328125,166.86798095703125,517.0865478515625,273.8969421386719,0
43,10,1,detected,1089.5831448466554,219.21684143458768,1061.0157470703125,139.00442504882812,1137.742431640625,294.6917419433594,0
43,1,0,predicted,763.80809198335,181.26072852174417,0,0,0,0,26
43,4,1,predicted,1316.8331634758467,194.7984110676552,0,0,0,0,26
43,7,2,predicted,1283.646193291851,184.7266135466555,0,0,0,0,25
43,9,2,predicted,1195.1685560545163,182.48787355802614,0,0,0,0,22
44,0,0,detected,151.29591480990672,284.62772882547637,0.0,200.71142578125,302.6114196777344,368.69171142578125,0
44,2,2,detected,1009.9682358318279,182.1307656149718,991.0322265625,147.551513671875,1029.191162109375,216.6372528076172,0
44,3,0,detected,464.28185652004925,183.7447117985259,446.7294006347656,171.80479431152344,481.8884582519531,195.8573760986328,0
44,5,1,detected,1149.1493659838602,212.65465254744578,1106.2724609375,123.44303131103516,1191.4072265625,301.047607421875,0
44,6,1,detected,479.5220845475305,223.62629172289883,453.52880859375,170.19760131835938,503.447509765625,278.2925109863281,0
44,8,1,detected,502.3604765763818,221.46829134803878,481.8871154785156,166.28695678710938,522.5921630859375,277.1799011230469,0
44,10,1,detected,1101.0433119601028,219.04778969692708,1067.7772216796875,140.64181518554688,1147.1334228515625,297.5768127441406,0
44,1,0,predicted,758.2040490542822,181.40819063398982,0,0,0,0,27
44,4,1,predicted,1322.6650686033847,194.39389765830282,0,0,0,0,27
44,7,2,predicted,1289.5628689874247,184.30247840848395,0,0,0,0,26
44,9,2,predicted,1195.2447022148588,182.483621969467,0,0,0,0,23
45,0,0,detected,151.4201175637126,284.6403768842928,0.0,200.69126892089844,303.02099609375,368.6819152832031,0
45,2,2,detected,1009.9827245978329,182.13601523631536,991.034912109375,147.86134338378906,1029.12060546875,216.63137817382812,0
45,3,0,detected,464.3892922090193,183.73848421039878,447.2229309082031,171.4152374267578,481.7525329589844,196.03713989257812,0
45,5,1,detected,1166.3110012840532,212.48337192637325,1120.0362548828125,126.40939331054688,1217.9869384765625,301.76300048828125,0
45,6,1,detected,488.0558745062788,223.63586779862374,463.91973876953125,169.2572021484375,511.05450439453125,278.8178405761719,0
45,8,1,detected,510.27345649290555,221.02304522228258,490.521728515625,165.90843200683594,531.2816772460938,274.37750244140625,0
45,10,1,detected,1110.5074152859493,218.7273555370677,1075.74658203125,140.85470581054688,1155.00146484375,296.09136962890625,0
45,1,0,predicted,752.54769360593,181.5565916085752,0,0,0,0,28
45,4,1,predicted,1328.5539008525393,193.98502306386905,0,0,0,0,28
45,7,2,predicted,1295.5310341900731,183.8748495718064,0,0,0,0,27
45,9,2,predicted,1195.3210815949237,182.4793520128977,0,0,0,0,24
46,0,0,detected,151.4938429508038,284.6581193014337,0.0,200.7361602783203,303.0663146972656,368.68804931640625,0
46,2,2,detected,1009.9503151665482,182.13761035214634,990.890869140625,147.7339630126953,1029.1109619140625,216.73793029785156,0
46,3,0,detected,464.42988941478063,183.75501955987255,447.19488525390625,171.49319458007812,481.7319030761719,196.08914184570312,0
46,5,1,detected,1178.7216226104244,212.62353792322637,1129.9385986328125,126.0448226928711,1224.0,303.4682312011719,0
46,6,1,detected,499.54422862684083,222.98700558765964,481.67364501953125,168.1321563720703,521.2182006835938,275.8960266113281,0
46,8,1,detected,519.2504540040837,220.11284966148258,496.88250732421875,166.92881774902344,544.4501342773438,269.692138671875,0
46,10,1,detected,1124.9116424108406,216.97984170842224,1094.0965576171875,134.94131469726562,1174.28662109375,292.18701171875,0
46,1,0,predicted,746.8390256382934,181.70593144550028,0,0,0,0,29
46,4,1,predicted,1334.4996602233102,193.57178728435392,0,0,0,0,29
46,7,2,predicted,1301.5506888997961,183.4437270366229,0,0,0,0,28
46,9,2,predicted,1195.3976941947112,182.4750636883182,0,0,0,0,25
47,0,0,detected,151.49589104627884,284.6245660748443,0.0,200.1488800048828,302.93829345703125,368.9908447265625,0
47,2,2,detected,1009.9751306652561,182.127165485291,990.8292846679688,147.65110778808594,1029.3197021484375,216.74267578125,0
47,3,0,detected,464.41492672818197,183.7389796771739,447.10601806640625,171.3555450439453,481.68939208984375,196.05764770507812,0
47,5,1,detected,1188.2052803699823,211.45688531607234,1143.8099365234375,117.4634017944336,1224.0,304.37030029296875,0
47,6,1,detected,509.1817577146273,222.91133707146136,486.7710876464844,169.5677032470703,531.6337280273438,276.8056335449219,0
47,8,1,detected,527.8438893120697,220.16648447481086,506.71453857421875,167.47120666503906,550.7255859375,273.52899169921875,0
47,10,1,detected,1139.5037726185938,215.57848624944492,1112.7530517578125,132.8866424560547,1184.362060546875,293.154541015625,0
47,1,0,predicted,741.0780451513723,181.8562101447651,0,0,0,0,30
47,4,1,predicted,1340.5023467156977,193.1541903197574,0,0,0,0,30
47,7,2,predicted,1307.6218331165937,183.0091108029334,0,0,0,0,29
47,9,2,predicted,1195.4745400142212,182.4707569957285,0,0,0,0,26
48,0,0,detected,151.49232658448994,284.6208227458358,0.0,200.27236938476562,302.923095703125,368.9898986816406,0
48,2,2,detected,1009.9975431318238,182.11358724105054,990.9002075195312,147.6913299560547,1029.280517578125,216.65798950195312,0
48,3,0,detected,464.45126509801923,183.74285123629406,447.2519226074219,171.4233856201172,481.7074279785156,196.08505249023438,0
48,5,1,detected,1197.408439494354,208.8868211449237,1162.026611328125,114.34517669677734,1224.0,297.0292053222656,0
48,6,1,detected,519.0669052516303,223.04382629047586,493.1376953125,169.56321716308594,545.1804809570312,277.90655517578125,0
48,8,1,detected,535.2170432867559,219.84873157305412,514.4552001953125,167.33901977539062,555.2503662109375,271.44097900390625,0
48,10,1,detected,1154.107458409867,214.23574994373678,1125.6329345703125,132.42845153808594,1199.8114013671875,291.37847900390625,0
48,1,0,predicted,735.2647521451668,182.00742770636964,0,0,0,0,31
48,4,1,predicted,1346.5619603297016,192.73223217007947,0,0,0,0,31
48,7,2,predicted,1313.744466840466,182.57100087073792,0,0,0,0,30
48,9,2,predicted,1195.5516190534538,182.4664319351286,0,0,0,0,27
49,0,0,detected,151.52883137178512,284.61070806173007,0.0,200.22998046875,303.0680236816406,368.98516845703125,0
49,2,2,detected,1010.0741649474096,182.1155977210578,991.0887451171875,147.74671936035156,1029.33056640625,216.66651916503906,0
49,3,0,detected,464.47097176229437,183.73131838352066,447.3942565917969,171.4186553955078,481.5713806152344,196.00369262695312,0
49,5,1,detected,1208.2819023041418,209.8037886924228,1186.9212646484375,134.42161560058594,1224.0,293.0057067871094,0
49,6,1,detected,526.3032738312226,223.8904550704201,499.1466064453125,171.7119140625,548.7518310546875,280.294677734375,0
49,8,1,detected,545.1068637837437,219.74757620783296,526.8626708984375,166.9170684814453,566.8526611328125,272.6305847167969,0
49,10,1,detected,1166.2213109715935,213.5240019664497,1124.8433837890625,132.49452209472656,1219.3272705078125,292.9461364746094,0
49,1,0,predicted,729.3991466196767,182.1595841303139,0,0,0,0,32
49,4,1,predicted,1352.6785010653218,192.30591283532019,0,0,0,0,32
49,7,2,predicted,1319.9185900714128,182.12939724003647,0,0,0,0,31
49,9,2,predicted,1195.6289313124087,182.46208850651854,0,0,0,0,28
50,0,0,detected,151.60242111323805,284.5685572929478,0.0,200.02049255371094,303.2768859863281,368.9803466796875,0
50,2,2,detected,1010.043329956821,182.15697217250693,991.0690307617188,148.02293395996094,1029.087646484375,216.62522888183594,0
50,3,0,detected,464.51056267647607,183.7268760926142,447.4140930175781,171.3719024658203,481.6631774902344,196.07484436035156,0
50,6,1,detected,535.7714089575312,223.94989308497725,512.044677734375,170.173583984375,558.7135620117188,278.4576416015625,0
50,8,1,detected,554.5969194184632,219.45919342574678,534.9934692382812,167.4764404296875,576.5392456054688,270.7234802246094,0
50,10,1,detected,1173.572549199925,212.86698616895248,1125.7718505859375,131.14337158203125,1223.6600341796875,293.3284606933594,0
50,1,0,predicted,723.4812285749022,182.3126794165979,0,0,0,0,33
50,4,1,predicted,1358.8519689225586,191.8752323154795,0,0,0,0,33
50,5,1,predicted,1222.440162361925,208.85335650970535,0,0,0,0,1
50,7,2,predicted,1326.1442028094343,181.68429991082903,0,0,0,0,32
50,9,2,predicted,1195.706476791086,182.45772670989828,0,0,0,0,29
51,0,0,detected,151.64906916742333,284.52428317930304,0.0,199.9332733154297,303.31640625,368.980224609375,0
51,2,2,detected,1009.9759298648598,182.16706983973995,990.9679565429688,147.8902587890625,1028.9896240234375,216.63194274902344,0
51,3,0,detected,464.53633956208756,183.6945952986939,447.4256286621094,171.28097534179688,481.6748352050781,195.9896240234375,0
51,6,1,detected,545.7180521094411,223.3714961455296,523.8762817382812,169.69517517089844,567.3872680664062,275.1285095214844,0
51,8,1,detected,564.558637625937,219.20131347345162,540.38525390625,166.77696228027344,591.5018920898438,271.0907897949219,0
51,10,1,detected,1179.83819192536,211.9297966786337,1135.732177734375,129.1492462158203,1223.95654296875,292.2826232910156,0
51,1,0,predicted,717.5109980108432,182.4667135652216,0,0,0,0,34
51,4,1,predicted,1365.0823639014118,191.44019061055747,0,0,0,0,34
51,5,1,predicted,1236.8158320376338,207.88277958725868,0,0,0,0,2
51,7,2,predicted,1332.4213050545304,181.2357088831156,0,0,0,0,33
51,9,2,predicted,1195.784255489486,182.45334654526783,0,0,0,0,30
52,0,0,detected,151.7808580702122,284.52271660243827,0.0,200.10604858398438,303.72406005859375,368.9886169433594,0
52,2,2,detected,1009.962164560714,182.25160296129226,990.9483032226562,148.23736572265625,1029.077880859375,216.74673461914062,0
52,3,0,detected,464.4866686643711,183.74093355554209,447.3260192871094,171.51113891601562,481.54193115234375,196.18260192871094,0
52,6,1,detected,555.9208061623377,223.11335039449085,530.0687866210938,169.91514587402344,581.7844848632812,275.831787109375,0
52,8,1,detected,571.5588701127604,219.9657043205545,546.23095703125,167.6043701171875,594.064208984375,276.0633544921875,0
52,10,1,detected,1190.138881333959,209.9757174674343,1163.4444580078125,124.86970520019531,1224.0,288.27435302734375,0
52,1,0,predicted,711.4884549274998,182.62168657618503,0,0,0,0,35
52,4,1,predicted,1371.3696860018815,191.00078772055403,0,0,0,0,35
52,5,1,predicted,1251.4089113312677,206.89205792508278,0,0,0,0,3
52,7,2,predicted,1338.7498968067011,180.7836241568962,0,0,0,0,34
52,9,2,predicted,1195.8622674076084,182.44894801262717,0,0,0,0,31
53,0,0,detected,151.69770576937148,284.53282370419583,0.0,200.1809844970703,303.1718444824219,368.97918701171875,0
53,2,2,detected,1010.0324061020506,182.28047100076768,991.0606079101562,148.03927612304688,1029.24755859375,216.746337890625,0
53,3,0,detected,464.4837545236304,183.77299094528615,447.5097961425781,171.4964599609375,481.4403381347656,196.19052124023438,0
53,6,1,detected,564.2381240983542,222.91739366958407,536.4426879882812,167.9414825439453,588.5099487304688,277.70556640625,0
53,8,1,detected,579.8482373563128,220.1637015504839,558.5924072265625,166.7401885986328,600.4829711914062,274.7510986328125,0
53,10,1,detected,1199.8445411813648,210.36567710964226,1181.2210693359375,128.7898712158203,1224.0,295.8950500488281,0
53,1,0,predicted,705.4135993248719,182.77759844948818,0,0,0,0,36
53,4,1,predicted,1377.7139352239676,190.5570236454692,0,0,0,0,36
53,5,1,predicted,1266.2194002428273,205.88119152317768,0,0,0,0,4
53,7,2,predicted,1345.1299780659465,180.3280457321708,0,0,0,0,35
53,9,2,predicted,1195.9405125454534,182.44453111197632,0,0,0,0,32
54,0,0,detected,151.63074700062512,284.5744102219597,0.0,200.37684631347656,303.0797424316406,368.9891662597656,0
54,2,2,detected,1010.0574594443459,182.32015660866875,991.0596923828125,148.10609436035156,1029.206298828125,216.78932189941406,0
54,3,0,detected,464.4856543360332,183.76885560822265,447.455078125,171.40489196777344,481.50811767578125,196.1182098388672,0
54,6,1,detected,571.8804264848551,222.90531038246368,543.3235473632812,168.84561157226562,595.7310180664062,277.5453186035156,0
54,8,1,detected,587.8204360019323,219.6133306302876,567.4639282226562,165.2533416748047,606.8126220703125,271.9846496582031,0
54,1,0,predicted,699.2864312029595,182.93444918513106,0,0,0,0,37
54,4,1,predicted,1384.1151115676703,190.108898385303,0,0,0,0,37
54,5,1,predicted,1281.2472987723122,204.85018038154337,0,0,0,0,5
54,7,2,predicted,1351.5615488322665,179.86897360893946,0,0,0,0,36
54,9,2,predicted,1196.018990903021,182.44009584331528,0,0,0,0,33
54,10,1,predicted,1206.7593976225187,209.89510374929145,0,0,0,0,1
55,0,0,detected,151.62350415714556,284.5610023947786,0.0,200.1279296875,303.1798095703125,368.973388671875,0
55,2,2,detected,1010.1263526985961,182.31438717268853,991.2410888671875,147.95166015625,1029.2303466796875,216.73191833496094,0
55,3,0,detected,464.4857758110449,183.84084948275202,447.55889892578125,171.62010192871094,481.4017639160156,196.35887145996094,0
55,6,1,detected,583.3752058867369,222.06709864451764,562.6083984375,166.40509033203125,606.1771850585938,274.91619873046875,0
55,8,1,detected,595.493401150309,219.341416292792,573.507080078125,164.19483947753906,615.4583129882812,273.7799377441406,0
55,1,0,predicted,693.1069505617627,183.09223878311366,0,0,0,0,38
55,4,1,predicted,1390.5732150329893,189.65641194005542,0,0,0,0,38
55,5,1,predicted,1296.4926069197224,203.79902450017985,0,0,0,0,6
55,7,2,predicted,1358.044609105661,179.4064077872021,0,0,0,0,37
55,9,2,predicted,1196.097702480311,182.43564220664405,0,0,0,0,34
55,10,1,predicted,1213.7857536747085,209.41600225310066,0,0,0,0,2
56,0,0,detected,151.67141603977078,284.5425219942874,0.0,200.0572052001953,303.37432861328125,368.98834228515625,0
56,2,2,detected,1010.2140746136564,182.25422649708418,991.3231201171875,147.72015380859375,1029.3428955078125,216.6201171875,0
56,3,0,detected,464.54418598306677,183.91015540512197,447.8083801269531,171.59866333007812,481.3703918457031,196.48867797851562,0
56,6,1,detected,594.8002529812428,221.71304181034833,573.5213012695312,165.17178344726562,617.5923461914062,277.60931396484375,0
56,1,0,predicted,686.8751574012814,183.25096724343598,0,0,0,0,39
56,4,1,predicted,1397.0882456199247,189.19956430972644,0,0,0,0,39
56,5,1,predicted,1311.955324685058,202.7277238790871,0,0,0,0,7
56,7,2,predicted,1364.5791588861302,178.94034826695878,0,0,0,0,38
56,8,1,predicted,604.3802164634509,219.22885644801966,0,0,0,0,1
56,9,2,predicted,1196.1766472773236,182.43117020196263,0,0,0,0,35
56,10,1,predicted,1220.9236093379343,208.92837262106985,0,0,0,0,3
57,0,0,detected,151.6747547250529,284.5559541747792,0.0,200.24534606933594,303.3002624511719,368.9598693847656,0
57,2,2,detected,1010.3334779753009,182.21565790997118,991.4654541015625,147.7655029296875,1029.478759765625,216.59791564941406,0
57,3,0,detected,464.57223353153705,183.94045355590413,447.7793273925781,171.4928741455078,481.3962097167969,196.47874450683594,0
57,6,1,detected,600.8682044998977,221.95327869641906,575.0496215820312,170.66099548339844,618.5746459960938,275.07061767578125,0
57,5,1,predicted,1327.6354520683192,201.63627851826516,0,0,0,0,8
57,7,2,predicted,1371.165198173674,178.47079504820948,0,0,0,0,39
57,8,1,predicted,613.3972394330409,219.11433066474174,0,0,0,0,2
57,9,2,predicted,1196.2558252940587,182.42667982927102,0,0,0,0,36
57,10,1,predicted,1228.172964612196,208.43221485319904,0,0,0,0,4
58,0,0,detected,151.6465295859476,284.5821175852481,0.0,200.322998046875,303.19140625,368.98028564453125,0
58,2,2,detected,1010.2885034555004,182.206866995669,991.2605590820312,147.85520935058594,1029.2913818359375,216.61737060546875,0
58,3,0,detected,464.6152880631582,184.04845628096228,447.90277099609375,171.78244018554688,481.382080078125,196.71449279785156,0
58,6,1,detected,604.1811704070019,221.8551394873904,576.5322875976562,168.34718322753906,619.2921142578125,275.7008361816406,0
58,11,1,detected,15.397266363725066,227.2325210571289,0.03752131387591362,172.90370178222656,30.75701141357422,281.56134033203125,0
58,5,1,predicted,1343.5329890695057,200.524688417714,0,0,0,0,9
58,8,1,predicted,622.544470059079,218.99783894295825,0,0,0,0,3
58,9,2,predicted,1196.335236530516,182.42217108856923,0,0,0,0,37
58,10,1,predicted,1235.5338194974938,207.92752894948825,0,0,0,0,5
59,0,0,detected,151.61098848917004,284.64323987568065,0.0,200.58656311035156,303.11376953125,368.9715270996094,0
59,2,2,detected,1010.394554521514,182.18891844662718,991.5967407226562,147.7657928466797,1029.4307861328125,216.6313018798828,0
59,3,0,detected,464.5865090782243,184.16299974515746,447.83734130859375,171.8361358642578,481.2613830566406,196.8886260986328,0
59,6,1,detected,608.9630761327693,221.39785989973123,588.1265258789062,164.45382690429688,620.4755859375,277.2080078125,0
59,11,1,detected,16.454885018972032,227.57936420594305,0.05385982617735863,173.77975463867188,33.406646728515625,282.2218322753906,0
59,5,1,predicted,1359.6479356886175,199.39295357743364,0,0,0,0,10
59,8,1,predicted,631.8219083415653,218.87938128266921,0,0,0,0,4
59,9,2,predicted,1196.414880986696,182.41764397985725,0,0,0,0,38
59,10,1,predicted,1243.0061739938276,207.41431490993745,0,0,0,0,6
60,0,0,detected,151.62710534696612,284.6628207016141,0.0,200.4420623779297,303.24200439453125,368.9678955078125,0
60,2,2,detected,1010.3983615746076,182.19543073912047,991.4796752929688,147.87794494628906,1029.3626708984375,216.6312713623047,0
60,3,0,detected,464.5602292824575,184.30013632390546,447.8274230957031,172.04019165039062,481.2278747558594,197.02195739746094,0
60,11,1,detected,16.56724163133618,225.92941607213115,0.0,174.8745880126953,33.303619384765625,271.1107177734375,0
60,5,1,predicted,1375.9802919256547,198.24107399742405,0,0,0,0,11
60,6,1,predicted,618.8728261106538,221.19869040049934,0,0,0,0,1
60,8,1,predicted,641.2295542804997,218.7589576838746,0,0,0,0,5
60,9,2,predicted,1196.4947586625985,182.41309850313507,0,0,0,0,39
60,10,1,predicted,1250.5900281011973,206.89257273454663,0,0,0,0,7
61,0,0,detected,151.6318153847084,284.7120567313999,0.0,200.65834045410156,303.2317199707031,368.9639892578125,0
61,2,2,detected,1010.4205392476117,182.18842337334166,991.58203125,147.76808166503906,1029.3336181640625,216.66558837890625,0
61,3,0,detected,464.5521286421415,184.38147905938098,447.83349609375,171.98411560058594,481.2413024902344,196.9807586669922,0
61,5,1,predicted,1392.5300577806174,197.06904967768526,0,0,0,0,12
61,6,1,predicted,628.8951713024478,220.9968951250875,0,0,0,0,2
61,8,1,predicted,650.7674078758821,218.6365681465744,0,0,0,0,6
61,10,1,predicted,1258.285381819603,206.3623024233158,0,0,0,0,8
61,11,1,predicted,16.57008907431027,225.92249738785,0,0,0,0,1
62,0,0,detected,151.6236120169214,284.768740921986,0.0,200.78228759765625,303.1944885253906,368.96917724609375,0
62,2,2,detected,1010.426883321949,182.18963732295379,991.5221557617188,147.83726501464844,1029.3739013671875,216.62930297851562,0
62,3,0,detected,464.5313878736164,184.45396321268555,447.8035583496094,172.04225158691406,481.20977783203125,197.0150604248047,0
62,5,1,predicted,1409.2972332535055,195.87688061821726,0,0,0,0,13
62,6,1,predicted,639.0301117081514,220.79247407349564,0,0,0,0,3
62,8,1,predicted,660.4354691277127,218.51221267076866,0,0,0,0,7
62,10,1,predicted,1266.0922351490444,205.823503976245,0,0,0,0,9
62,11,1,predicted,16.572938896403734,225.915568916511,0,0,0,0,2
63,0,0,detected,151.66284855009272,284.79428985593336,0.0,200.6855010986328,303.35791015625,368.9749755859375,0
63,2,2,detected,1010.4335597871288,182.20743878489253,991.5322265625,147.86041259765625,1029.375,216.7038116455078,0
63,3,0,detected,464.5156323595267,184.5074866387821,447.7755432128906,172.0418701171875,481.21826171875,197.0322723388672,0
63,5,1,predicted,1426.281818344319,194.66456681902005,0,0,0,0,14
63,6,1,predicted,649.2776473277645,220.58542724572382,0,0,0,0,4
63,8,1,predicted,670.2337380359915,218.38589125645734,0,0,0,0,8
63,10,1,predicted,1274.0105880895221,205.2761773933342,0,0,0,0,10
63,11,1,predicted,16.57579109761657,225.90863065811413,0,0,0,0,3
64,0,0,detected,151.65512571507134,284.75472436924,0.0,200.34275817871094,303.25836181640625,368.96832275390625,0
64,2,2,detected,1010.4939170503355,182.21650871511602,991.6304931640625,147.80540466308594,1029.4873046875,216.73211669921875,0
64,3,0,detected,464.5093228188792,184.51814350918534,447.77197265625,171.9610137939453,481.2281188964844,196.953369140625,0
64,5,1,predicted,1443.483813053058,193.43210828009362,0,0,0,0,15
64,6,1,predicted,659.6377781612872,220.375754641772,0,0,0,0,5
64,8,1,predicted,680.1622146007182,218.25760390364044,0,0,0,0,9
64,10,1,predicted,1282.0404406410357,204.72032267458337,0,0,0,0,11
64,11,1,predicted,16.578645677948778,225.9016826126594,0,0,0,0,4
65,0,0,detected,151.6579034630309,284.7440724906844,0.0,200.45645141601562,303.28509521484375,368.96258544921875,0
65,2,2,detected,1010.5038396637011,182.24191514666248,991.6256103515625,147.86553955078125,1029.4156494140625,216.78213500976562,0
65,3,0,detected,464.4888993839998,184.5494923799532,447.7392883300781,172.05213928222656,481.1968994140625,197.0137939453125,0
65,5,1,predicted,1460.9032173797223,192.17950500143797,0,0,0,0,16
65,6,1,predicted,670.1105042087195,220.16345626164022,0,0,0,0,6
65,8,1,predicted,690.2208988218932,218.127350612318,0,0,0,0,10
65,10,1,predicted,1290.1817928035853,204.15593981999254,0,0,0,0,12
65,11,1,predicted,16.58150263740036,225.89472478014682,0,0,0,0,5
66,0,0,detected,151.65049074777107,284.7197822170762,0.0,200.3404998779297,303.2543029785156,368.9783020019531,0
66,2,2,detected,1010.471773814919,182.26004891821685,991.5914916992188,147.97769165039062,1029.3106689453125,216.66578674316406,0
66,3,0,detected,464.4736608704427,184.55892859925572,447.7093505859375,171.95457458496094,481.2083435058594,197.04061889648438,0
66,5,1,predicted,1478.540031324312,190.90675698305313,0,0,0,0,17
66,6,1,predicted,680.6958254700613,219.94853210532844,0,0,0,0,7
66,8,1,predicted,700.4097906995163,217.99513138248997,0,0,0,0,11
66,10,1,predicted,1298.4346445771707,203.58302882956173,0,0,0,0,13
66,11,1,predicted,16.584361975971312,225.88775716057634,0,0,0,0,6
67,0,0,detected,151.66315782714554,284.72199890329074,0.0,200.4657745361328,303.317138671875,368.9720764160156,0
67,2,2,detected,1010.510259130005,182.2303686481846,991.56640625,147.7780303955078,1029.5372314453125,216.604248046875,0
67,3,0,detected,464.43377998480855,184.59041906756954,447.6650390625,172.04486083984375,481.13262939453125,197.10801696777344,0
67,5,1,predicted,1496.394254886827,189.61386422493908,0,0,0,0,18
67,6,1,predicted,691.3937419453127,219.7309821728367,0,0,0,0,8
67,8,1,predicted,710.7288902335874,217.86094621415637,0,0,0,0,12
67,10,1,predicted,1306.7989959617921,203.0015897032909,0,0,0,0,14
67,11,1,predicted,16.587223693661638,225.88077975394802,0,0,0,0,7
68,0,0,detected,151.65534605983373,284.73727351205537,0.0,200.5601043701172,303.2663879394531,368.9607238769531,0
68,2,2,detected,1010.5176538215596,182.2199822114173,991.6253662109375,147.9611358642578,1029.4332275390625,216.483642578125,0
68,3,0,detected,464.3618448585551,184.63018515849305,447.51611328125,172.0506591796875,481.0876770019531,197.21432495117188,0
68,5,1,predicted,1514.4658880672675,188.3008267270958,0,0,0,0,19
68,6,1,predicted,702.2042536344737,219.51080646416494,0,0,0,0,9
68,8,1,predicted,721.1781974241068,217.72479510731722,0,0,0,0,13
68,10,1,predicted,1315.2748469574494,202.41162244118007,0,0,0,0,15
68,11,1,predicted,16.590087790471333,225.87379256026182,0,0,0,0,8
69,0,0,detected,151.6966576095572,284.7694269309068,0.0,200.69058227539062,303.4365539550781,368.95880126953125,0
69,2,2,detected,1010.5744084404533,182.22122549197098,991.8137817382812,147.8715057373047,1029.44140625,216.6223907470703,0
69,3,0,detected,464.25650758315777,184.64225382896208,447.2716064453125,171.8503875732422,481.0730285644531,197.32350158691406,0
69,5,1,predicted,1532.7549308656335,186.9676444895233,0,0,0,0,20
69,6,1,predicted,713.1273605375443,219.28800497931323,0,0,0,0,10
69,8,1,predicted,731.7577122710742,217.5866780619725,0,0,0,0,14
69,10,1,predicted,1323.862197564143,201.81312704322926,0,0,0,0,16
69,11,1,predicted,16.5929542664004,225.86679557951777,0,0,0,0,9
70,0,0,detected,151.64981902298453,284.76909084829583,0.0,200.53085327148438,303.1872863769531,368.9777526855469,0
70,2,2,detected,1010.5460697477138,182.19616303396054,991.5628051757812,147.79525756835938,1029.4808349609375,216.53855895996094,0
70,3,0,detected,464.1176930356142,184.7009777297331,447.0346374511719,171.92056274414062,480.98760986328125,197.564453125,0
70,5,1,predicted,1551.2613832819247,185.61431751222162,0,0,0,0,21
70,6,1,predicted,724.1630626545243,219.06257771828152,0,0,0,0,11
70,8,1,predicted,742.4674347744897,217.4465950781222,0,0,0,0,15
70,10,1,predicted,1332.5610477818723,201.20610350943844,0,0,0,0,17
70,11,1,predicted,16.59582312144884,225.85978881171584,0,0,0,0,10
71,0,0,detected,151.65928228553892,284.8028970832379,0.0,200.741455078125,303.3111572265625,368.97381591796875,0
71,2,2,detected,1010.5558050513686,182.20328529940454,991.6795043945312,147.92295837402344,1029.4522705078125,216.55911254882812,0
71,3,0,detected,464.0032238279779,184.74361422393292,446.9437255859375,171.90277099609375,480.9082336425781,197.5940399169922,0
71,5,1,predicted,1569.9852453161416,184.24084579519072,0,0,0,0,22
71,6,1,predicted,735.3113599854139,218.83452468106984,0,0,0,0,12
71,8,1,predicted,753.3073649343534,217.30454615576633,0,0,0,0,16
71,10,1,predicted,1341.3713976106376,200.5905518398076,0,0,0,0,18
71,11,1,predicted,16.598694355616654,225.85277225685607,0,0,0,0,11
72,0,0,detected,151.67234819256245,284.7712312308126,0.0,200.39605712890625,303.3438415527344,368.9822692871094,0
72,2,2,detected,1010.6141554367273,182.23399382816677,991.7901611328125,147.9800567626953,1029.5401611328125,216.6534423828125,0
72,3,0,detected,463.87449182779176,184.7891722653865,446.81927490234375,171.8631591796875,480.763427734375,197.733154296875,0
72,5,1,predicted,1588.9265169682837,182.8472293384306,0,0,0,0,23
72,6,1,predicted,746.5722525302131,218.6038458676782,0,0,0,0,13
72,8,1,predicted,764.2775027506651,217.1605312949049,0,0,0,0,17
72,10,1,predicted,1350.2932470504388,199.96647203433676,0,0,0,0,19
72,11,1,predicted,16.60156796890384,225.84574591493842,0,0,0,0,12
73,0,0,detected,151.64624721688958,284.7473002294452,0.0,200.39393615722656,303.2239685058594,368.9779357910156,0
73,2,2,detected,1010.5412556048472,182.20369898624583,991.5177612304688,147.63235473632812,1029.4324951171875,216.68228149414062,0
73,3,0,detected,463.7062836782003,184.85353939983497,446.4893493652344,171.90040588378906,480.702880859375,197.89669799804688,0
73,5,1,predicted,1608.0851982383513,181.43346814194126,0,0,0,0,24
73,6,1,predicted,757.9457402889218,218.37054127810654,0,0,0,0,14
73,8,1,predicted,775.377848223425,217.0145504955379,0,0,0,0,18
73,10,1,predicted,1359.326596101276,199.33386409302594,0,0,0,0,20
73,11,1,predicted,16.6044439613104,225.8387097859629,0,0,0,0,13
74,0,0,detected,151.63017376393304,284.7360482002079,0.0,200.4185333251953,303.2139892578125,368.98968505859375,0
74,2,2,detected,1010.533904687678,182.169329536914,991.6087646484375,147.76239013671875,1029.4488525390625,216.47300720214844,0
74,3,0,detected,463.524041140881,184.89946066274032,446.26220703125,171.85867309570312,480.5597229003906,197.94656372070312,0
